Title,Ingredients,Steps,Loves,URL,Bahan
Bakso sapi kenyal,"250 gr daging sapi--35 gr es batu, 4 balok kecil--1 btr putih telur--3 sdm tepung tapioka--1 sdt garam--1/2 sdt lada bubuk--1/2 sdt baking powder--1/2 sdm bawang putih bubuk(saya tambah 2 sdm bawang goreng gerus--","Cincang daging sapi yg sudah bersih, kecil2 lalu pukul2 dg ulegan--Masukkan daging dalam blender tambahkan es batu, blender sampai halus (sedikit goyang2kan blender dan matikan hidupkan blender krn kadang blender tidak bergerak krn kurang cairan, pakai blender jus ya)--Tambahkan putih telur blender lagi sampai rata--Masukkan tepung tapioka dan bumbu2, blender lagi sampai halus--Siapkan baskom besar,, tuang adonan dan banting2 dg tangan sampai rata seperti pasta--Siapkan air mendidih, matikan api, bulatkan adonan bakso dg menggunakan tangan dan sendok--Masukkan dalam air panas, jika adonan habis nyalakan api, masak hingga mengapung jg terlalu lama nnti baksonya jd gak kenyal--Angkat masukkan dalam baskm berisi air es--Bakso siap digunakan dg pelengkap lainnya--",143,/id/resep/3671881-bakso-sapi-kenyal-pakai-blender,"bawang putih, telur, tepung, bubuk, garam, lada, sapi, bawang goreng, daging"
Nasi Kebuli Daging Sapi Magicom,"4 cup takaran beras--250 gr daging sapi (rebus setengah matang), potong dadu--500 ml air (sesuaikan,saya 4cup takaran beras lebihin sedikit)--Bumbu halus:--6 siung bawang merah--4 siung bawang putih--2 ruas kunyit--1 sdt ketumbar--1/2 sdt lada halus--1 sdm garam (sesuaikan selera)--Bahan lain:--3 sdm margarin atau minyak samin--4 sdm minyak goreng--1 sachet bumbu kari instan (saya indofood)--10 cm kayumanis--4 sdm bubuk kari (arau rempah pengganti )--Rempah pengganti bubuk kari:--2 buah kembang pekak/bunga lawang)--2 buah kapulaga, ambil bijinya saja--5 butir cengkeh--1/2 sdt jinten--2 sdt kayumanis bubuk--Pelengkap:--2 buah mentimun iris--Telur dadar (saya telur puyuh)--Emping/kerupuk--Sambal--Bawang goreng--","Siapkan bahan, rebus daging lalu potong2. Cuci beras, lalu sisihkan (jgn dikasih air)--Tumis bumbu halus dengan minyak+margarin sampai harum. Masukkan ketumbar, bumbu kari instan, garam dan bumbu rempah lainnya.--Masukkan air, aduk rata. Masukkan daging lalu masak sampai daging empuk. Setelah matang matikan kompor.--Tuang rebusan kedalam panci magicom, aduk rata. Masak di magicom, aduk sesekali. Setelah matang, aduk lagi lalu biarkan 30menit supaya nasi tanak--Sajikan bersama pelengkapnya 😋😋--Buat bekalpun--",142,/id/resep/3452209-nasi-kebuli-daging-sapi-magicom,"bawang putih, telur, bawang merah, minyak, ketumbar, bubuk, garam, kunyit, lada, kerupuk,  air , sapi, ikan, kerupuk, bawang goreng, margarin, timun, daging, cengkeh, beras"
Bulgogi (Semur Daging Sapi ala Korea),"350 gram daging sapi sirloin/kualitas baik, iris setipis mungkin--Bumbu marinasi/rendaman:--2 sdm kecap asin--2 sdm gula pasir--3 sdm air--1 sdm madu--1/2 sdm minyak wijen--3 siung bawang putih, cincang halus--1 sdt merica hitam (saya pake ladaku)--1/2 sdt kaldu bubuk--1 sdm wijen putih, sangrai--1 batang daun bawang, rajang halus--","Siapkan wadah yg ada tutupnya, campur semua bahan marinasi (kecuali wijen dan daun bawang), aduk rata. Masukkan daging sapi lalu aduk rata lagi. *saya keder krn ngantuk jd saya masukkan smua bahan termasuk wijen dan daun bawang 😄😄--Tutup wadah atau dengan plastik wrap. Kemudian rendam/marinasi minimal 2jam. Kalau saya rendam semalaman.--Panaskan teflon lalu masukkan daging beserta bumbunya. Masak sampai air menyusut dan daging matang. Taburkan wijen dan daun bawang.--Angkat dan sajikan--",135,/id/resep/3399198-bulgogi-semur-daging-sapi-ala-korea,"bawang putih, daun bawang, minyak, wijen, bubuk, merica, gula, kaldu, lada, nasi, kecap, sapi, daging, madu"
Simple Dry Gyudon - Sapi iris kering,300 gram sapi iris--1 buah jahe--2 sdm minyak wijen--2 sdm gula--1 sdm air--2 sdm kecap shoyu/asin--,"Potong irisan sapi menjadi 2-3 cm--Iris tipis jahe--Panaskan minyak wijen, kemudian tumis jahe hingga harum dengan api sedang--Masukkan daging sapi iris, tumis hingga permukaan berubah kecoklatan--Masukkan gula, air dan kecap shoyu. Aduk merata dengan api sedang selama 10-15 menit hingga kuah mengering.--Sajikan utk topingan nasi atau lauk.--",133,/id/resep/3478497-simple-dry-gyudon-sapi-iris-kering,"minyak, wijen, gula, jahe, kecap, sapi"
Kikil sapi bumbu urap,"1/4 kikil sapi tipis--1/4 butir kelapa parut sangrai tdk ush terlalu kering--2 lembar daun salam--1 batang sereh geprek--150 ml air--Secukupnya gula,garam--Bumbu halus--5 siung bawang merah--2 siung bawang putih--3 buah cabe merah kriting--2 ruas jari lengkuas--1/2 buah tomat--1/2 sdt lada--","Tumis bumbu halus hingga harum,masukan salam dan sereh,tumis hingga bumbu matang--Masukan kikil sapi,beri gula dan garam,tuangi air dan biarkan mendidih dan air sedikit menyusut,tes rasanya--Terakhir masukan kelapa yg sdh di sangrai,aduk rata hingga kuah saat dan sedikit kering,angkat dan sajikan 👌😊--",130,/id/resep/3989572-kikil-sapi-bumbu-urap,"bawang putih, bawang merah, daun salam, sereh, cabe, garam, gula, lada, lengkuas, sapi, tomat"
Beef Teriyaki Super Simple & Enak,150 gr daging sapi--1 buah bawang bombay--3 siung bawang putih--1 sdm margarin--Sedikit minyak goreng--Bahan marinasi:--Secukupnya garam--Secukupnya kecap asin--Secukupnya kecap manis--1 sdt merica bubuk--1 sdm minyak goreng--,"Potong serong tipis daging sapi. Simpan pada wadah lalu masukkan semua bahan marinasi. Aduk dan pijat2 daging kurleb 5 menit. Diamkan daging min. 15 menit agar bumbu meresap.--Geprek dan rajang halus bawang putih. Potong bawang bombay.--Panaskan sedikit minyak. Masukkan bawang putih. Tumis hingga harum, lalu masukkan daging sapi dan margarin. Aduk kurleb 5 menit. Terakhir masukkan bawang bombay. Masak kurleb 5 menit lagi.--Angkat dan siap disajikan. Beef teriyaki super simple, enak, dan daging gak alot 😍😍.--",127,/id/resep/3379891-beef-teriyaki-super-simple-enak,"bawang putih, minyak, bubuk, merica, garam, bawang bombay, nasi, kecap, sapi, margarin, daging"
Sup Iga dan Daging Sapi,"1 kg iga sapi--300 gram daging sapi, potong potong dadu--bumbu yang dihaluskan:--150 gram bawang merah--100 gram bawang putih--5 butir kemiri--1 ruas jari jahe--1 sdm ketumbar--1 sdt merica bubuk (lebih enak pake merica butiran)--1 sdt kunyit bubuk--bumbu tambahan:--1 bunga lawang--3 butir cengkeh--5 cm kayu manis--1/2 biji pala--Bumbu pelengkap :--2 bks kaldu sapi bubuk--secukupnya garam, gula--secukupnya air--secukupnya minyak goreng--2 batang daun bawang, potong potong--secukupnya taburan bawang goreng, daun seledri--Pelengkap sajian : sambel dan jeruk nipis--","Cuci bersih iga dan daging sapi, kemudian tiriskan. Jangan direndam--Haluskan semua bumbunya, blender dengan menggunakan minyak--Nyalakan api, tuang bumbu yang dihaluskan ke dalam wajan penggorengan. Aduk aduk bumbu, ketika mulai tercium aroma bawangnya dan minyak mulai terlihat masukan rempah kayu manis, bunga lawang, pala, cengkeh.--Masak terus bumbu sampai bumbu benar benar matang dan wangi. Karena kunci kelezatan kuahnya ada pada bumbunya, masak bumbu dengan menggunakan api kecil saja agar matangnya sempurna. Jika minyak sudah naik kepermukaan dan terpisah dari bumbunya, dan wanginya benar benar harum kemudian matikan api, sisihkan bumbu.--Selanjutnya kita buat kuahnya, rebus air secukupnya sesuaikan dengan banyaknya daging. Lalu masukan iga dan daging sapinya, jangan lupa beri garam secukupnya dulu dan 1 bks kaldu sapi bubuk agar dagingnya nanti tidak terasa hambar. Angkat dan buang lemak atau busa yg naek kepermukaan.--Rebus iga dan daging sampai setengah empuk--Masukan bumbu yang di masak tadi kedalam rebusan daging, iga. Karena tidak ingin terlalu kuahnya berminyak maka bumbunya sedikit saya saring, tapi bagi yang ingin memasukan semua bumbu beserta minyaknya boleh saja karena minyaknya itu wangi banget rempahnya.--Masak kembali supnya sampai daging dan iganya empuk, jangan lupa untuk mencicipi rasa kuahnya. Tambahkan garam, merica bubuk, gula, sisa kaldu sapi bubuk atau juga penyedap rasa (jika suka) sampai rasanya pas dengan lidah kita.--Masak sampai iga dan daging empuk.--Setelah daging empuk beri irisan daun bawang pada kuahnya, aduk rata.--Jangan lupa setelah api dimatikan beri taburan daun seledri, bawang merah goreng dan bawang putih goreng yang dihancurkan.--Angkat dan hidangkan--Siapkan pelengkapnya yaitu sambel dan jeruk nipis----",121,/id/resep/3474048-sup-iga-dan-daging-sapi-dandelion,"bawang putih, bawang merah, daun bawang, minyak, ketumbar, bubuk, merica, garam, gula, jahe, kunyit, kaldu, jeruk nipis, seledri, sapi, bawang goreng, kemiri, daging, cengkeh"
Beef Teriyaki ala-ala Hokben,"500 gr daging sapi bagus, iris tipis-tipis--7 siung bawang putih--3 siung bawang bombay--5 buah cabe hijau besar (bisa ganti dengan paprika)--1/2 sdt merica bubuk--1 jempol jahe--4 sdm saus tiram--5 sdm saus teriyaki--2 sdm minyak wijen--sesuai selera Garam--1/2 sdt gula pasir--200 ml air putih (banyak kuah sesuai selera)--1 sdm tepung maisena--","Daging sapi diiris tipis-tipis potong besarnya setelunjuk atau sesuai selera--Bawang putih dan jahe dihaluskan atau digeprek dan dicincang halus...bawang bombay diiris dan cabe hijau dipotong persegi...(kalau masaknya lagi nyalse...bawang putih, jahe balurkan ke daging sapi...tambahkan garam, merica, saus tiram dan saus teriyaki...masukan kulkas....diamkan...bisa semalam)--Tumis bawang putih, jahe sampai wangi...masukan daging sapi, saus tiram, saus teriyaki, merica, garam, gula pasir dan minyak wijen...masak sampai daging berubah warna...masukan air... Masak sampai daging empuk....kalau suka kuah banyak air bisa ditambah (Kalau versi yang direndam bumbu dulu di kulkas: tumis daging sapi berikut bumbu rendamannya dan minyak wijen, gula pasir sampai berubah warna...masukan air...masak sampai daging empuk)--Setelah empuk, cek rasa....masukan cabe hijau dan bawang bombay...masak sebentar biar masih segar.--Tambahkan maisena yang sudah dilarutkan ke air...biarkan mengental...matikan api--Siap disajikan...simple kan....makan dengan nasi anget...kebul-kebul....rasanya mantep deh....😍😍😍👍👍👍--",119,/id/resep/3379595-beef-teriyaki-ala-ala-hokben,"bawang putih, tepung, cabe, minyak, wijen, bubuk, merica, garam, gula, jahe, bawang bombay,  air , saus, tiram, sapi, paprika, daging"
Tongseng sapi segar ga pakai santan,500 gr daging sapi campur iga--2 buah tomat merah--5 lembar kol..potong2--#bumbu halus:--8 siung bawang merah--5 siung bawang putih--2 butir kemiri sangrai--1/2 sdt lada bubuk--1/2 sdt kunyit bubuk--1 cm jahe--#bahan lain:--2 batang serai geprek--2 lembar daun salam--3 lembar daun jeruk--2 cm lengkuas geprek--secukupnya Air--1 sdm kecap--secukupnya Garam kaldu bubuk--,Blansir daging 10 menit saja..potong2 sesuai selera.--Tumis bumbu halus + rempah lainnya sampai harum...lalu masukkan daging.. aduk merata.. tuangi air.. biarkan sampai daging empuk..(jika air habis bs ditambah lagi)--Jika daging sdh empuk masukkan kol dan tomat..bumbui garam dan kaldu bubuk serta kecap..(saya kuahnya agak banyakan)--Koreksi rasa... masak lagi seventar..lalu angkat dan sajikan..--Banyaknya kuah dan empuknya daging bs disesuaikan dg selera yaa..jd misalnya kurang kuah bisa ditambah air lg..oke moms...--,118,/id/resep/3452686-tongseng-sapi-segar-ga-pakai-santan,"bawang putih, bawang merah, daun salam, serai, bubuk, garam, jahe, kunyit, kaldu, daun jeruk, lada, kecap, lengkuas, sapi, kemiri, tomat, daging"
Beef patty steak black pepper sauce,"200 gram daging sapi cincang--3 sdm tepung panir--1/2 bawang Bombay, cincang--1 bawang putih, cincang--1 sdt merica--Secukupnya garam--Secukupnya minyak--Bahan sauce black pepper:--1/2 bawang Bombay, iris--5 sdm saus tiram--1 sdm kecap--3 sdm saus sambal--1 sdt tepung maizena larutkan dgn 100ml air--2 sdm minyak--France fries:--300 gram kentang, kupas--5 sdm tepung maizena--Minyak untuk menggoreng--Bahan tambahan sayuran (optional)--","Panaskan 2 sdm minyak, oseng bawang bombay dan bawang putih cincang hingga wangi, angkat. Lalu campurkan daging cincang, bawang bombay dan bawang putih tadi, lalu tepung panir, merica, secukupnya garam. Cetak bulat menggunakan tangan--Panaskan 2 sdm minyak lalu masak beef patty hingga masak dikedua sisi, tiriskan--Panaskan 2 sdm minyak, oseng bawang bombay hingga wangi, tambahkan saus tiram, saus sambal, kecap lalu tepung maizena yg dilarutkan, aduk hingga mengental--Potong potong kentang, siapkan kukusan, kukus kentang hingga empuk, angkat lalu lumuri dgn tepung maizena, goreng hingga kering, tiriskan--Ready to plating 🍛🍖--",111,/id/resep/3530608-beef-patty-steak-black-pepper-sauce,"bawang putih, tepung, maizena, minyak, merica, garam, bawang bombay, saus, tiram, kecap, sapi, panir, daging"
Sate sapi berbumbu,"500 gram daging has dalam--Bumbu halus--8 butir bawang merah, haluskan--1 sdt kunyit bubuk--1 sdt jintan bubuk--1/2 sdt adas bubuk--1 sdt garam--1 sdm gula merah, iris halus--2 sdm kecap manis--125 ml santan (1 sachet kara + air)--Pelengkap: acar timun bawang merah--","Cuci bersih daging, potong dadu--Campur semua bumbu dalam mangkuk. Masukkan daging, aduk rata..--Tusuk daging dgn tusuk sate, susun dalam wadah, lumuri dengan sisa bumbu.. tutup wadah, masukkan dlm kulkas selama 1-2 jam supaya bumbu meresap--Panaskan panggangan dgn api sedang, olesi dgn minyak.. panggang sate sambil dibolak balik supaya matangnya rata--Sajikan sate panas2 dengan acar timun-bawang--",106,/id/resep/3319744-sate-sapi-berbumbu,"bawang merah, bubuk, garam, gula, kunyit, kecap, santan, timun, daging"
