Title,Ingredients,Steps,Loves,URL,Bahan
Tongkol dan Jengkol Balado,"1/4 kg ikan tongkol yang sudah di potong""--10 biji jengkol tua,belah--1 buah jeruk nipis,ambil air nya--Secukupnya minyak goreng--Secukupnya garam&kaldu jamur--Bumbu Halus:--1 ons cabe merah keriting--1 siung bawang putih--7 butir bawang merah--","Cuci bersih ikan kemudian lumuri dengan air jeruk nipis&beri sedikit garam diamkan sebentar--Panaskan minyak goreng masukan jengkol masak hingga jengkol empuk,buang kulit nya&pipihkan sisihkan kemudian goreng ikan tongkol sampai matang angkat tiriskan--Bila minyak terlalu kotor ganti dengan yang baru&masukan bumbu halus tambahkan garam kemudian masak hingga bau langu cabe hilang tambahkan kaldu jamur tes rasa bila sudah pas campur rata tongkol&jengkol dengan bumbu balado salin ke wadah&sajikan 😊--",94,/id/resep/4288719-tongkoljengkol-balado,"bawang putih, bawang merah, cabe, minyak, garam, kaldu, jeruk nipis,  air , jamur, ikan, tongkol, jengkol"
Tongkol suwir daun kemangi,6 potong Cue tongkol--7 ikat daun kemangi--1 lembar daun salam--seruas jari lengkuas (geprek)--2 biji cabai merah besar--Bumbu halus :--30 biji cabai rawit setan--7 biji cabai merah--5 siung bawang merah--2 siung bawang putih--1 butir kemiri--secukupnya garam--,"Cuci Cue tongkol dengan air mengalir kemudian suwir"".--Petik daun kemangi,ambil daunnya saja,cuci sampai bersih.--Iris cabai merah besar.--Tumis bumbu halus,lengkuas,daun salam hingga harum.--Masukkan cabai merah iris,aduk"" hingga cabai sedikit layu.--Masukkan tongkol suwir.--Tambahkan air secukupnya,aduk"" hingga bumbu merata,diamkan hingga air setengah menyusut.--Masukkan daun kemangi,aduk"" sampai bumbu meresap dan air menyusut.--Koreksi rasa angkat dan sajikan 😋😋--",92,/id/resep/4270581-tongkol-suwir-daun-kemangi-%F0%9F%90%9F%F0%9F%98%8B%F0%9F%98%8B,"bawang putih, bawang merah, daun salam, cabai, rawit, garam, lengkuas, kemiri, kemangi, tongkol"
Pecak Gurame,"1 buah ikan gurame, saya 500 gram--1 buah jeruk nipis, sy pakai lemon--Bumbu halus untuk ikan:--3 siung bawang putih--2 cm kunyit--1 sdt ketumbar--Sejumput garam--Bumbu pecak: tumbuk kasar--8 siung bawang merah--4 siung bawang putih--2 cm jahe--1 cm kencur--1 ruas temu kunci, sy skip krn tidak punya--10 buah cabe rawit, sy hanya 3--10 buah cabe merah keriting, sy 1 buah cabe merah besar Nanjung--3 butir kemiri--Bumbu pelengkap:--1 batang sereh, ambil putihnya lalu geprek--2 lembar daun jeruk, buang tulangnya--1 buah tomat hijau--2 sdm air asam jawa--300 ml air--Secukupnya gula, garam--","Bersihkan ikan lalu cuci bersih. Lumuri dengan jeruk nipis. Biarkan 15 menit.--Haluskan bumbu ikan lalu lumuri kebadan ikan hingga rata. Biarkan 15 menit.--Goreng ikan hingga kering. Api kecil, dan jangan balik sebelum benar2 kering. Tutup penggorengannya ya. Angkat dan tiriskan.--Buat bumbu pecak. Sangrai bumbu pecak hinga kering lalu tumbuk kasar.--Tumis bumbu pecak hingga harum. Masukan bumbu pelengkap serai, daun jeruk dan tomat hijau. Masak hingga wangi.--Masukan air, air asam, gula dan garam. Aduk rata lalu koreksi rasa. Masak air tinggal sedikittt.--Tata di piring saji. Siram ikan gurame goreng dengan sambal pecak.--Sajikan.--",90,/id/resep/4029196-pecak-gurame,"bawang putih, bawang merah, sereh, cabe, rawit, ketumbar, garam, gula, jahe, kunyit, daun jeruk, jeruk nipis,  air , lemon, ikan, kemiri, tomat, gurame, asam jawa"
Mujair Oseng Cabe,"1/2 kg ikan mujair--Bumbu perendam ikan, haluskan :--2 siung bawang putih--1/2 sdt ketumbar--1/2 ruas jari kunyit--Secukupnya garam--Bumbu tumis, iris2 serong--7 siung bawang putih--7 siung bawang merah--3 buah cabe merah--3 buah cabe hijau--2 buah tomat--Secukupnya cabe rawit--Secukupnya garam--Secukupnya gula pasir--Secukupnya minyak goreng--","Bersihkan ikan, kerat2 punggungnya, cuci bersih lalu rendam dalam rendaman bumbu ikan, biarkan 15 menitan, kemudian goreng sampai matang--Panaskan sedikit minyak, tumis semua bumbu iris sampai matang, beri sedikit air, koreksi rasa--Siram ikan mujair goreng dengan bumbu tumisan, sajikan panas--",88,/id/resep/4012518-mujair-oseng-cabe,"bawang putih, bawang merah, cabe, rawit, minyak, ketumbar, garam, gula, kunyit, ikan, tomat, mujair"
Lele Goreng,"4 ekor lele, cuci bersih--1/2 sdt cuka masak--Secukupnya tepung bumbu serbaguna--Sedikit air--Bumbu Halus:--3 siung bawang putih--3 ruas kunyit--2 butir kemiri sangrai--1 sdm ketumbar bubuk sangrai--secukupnya Garam--","Rendam lele dgn bumbu halus yg sdh diberi air dan cuka kurang lebih 15-30 menit--Sesaat sblm digoreng, taburi tepung bumbu lalu ratakan--Goreng dlm minyak banyak yg sdh panas dgn api sedang, goreng hingga kecoklatan--Angkat, sajikan--",87,/id/resep/4208002-lele-goreng,"bawang putih, tepung, ketumbar, bubuk, garam, kunyit, kemiri, lele, cuka"
Pindang tongkol suwir pedas,2 paket ikan pindang tongkol (suir2)--Bumbu halus--2 siung bawang putih--1 ruas jahe--2 ruas kunyit--5 buah cabe keriting--10 buah cabe rawit merah--Bumbu utuh--2 lembar daun jeruk--1 batang sereh (geprek)--2 ruas lengkuas (geprek)--5 siung bawang merah (iris tipis2)--,"Panaskan minyak, tumis bawang merah sampai harum lalu masukan bumbu halus dan daun jeruk sereh lengkuas tumis hingga bumbu halus mateng--Masukan ikan nya yg sdh di suir2--Aduk hingga rataa, tambahkan garam penyedap rasa (me: masako ayam) sedikit gula--Masak sampai ikan nya mateng dan bumbu meresap ke ikan--Angkat jika bumbu sdh meresap dan siap disajikan dgn nasi hangat--",86,/id/resep/4319434-pindang-tongkol-suwir-pedas,"bawang putih, bawang merah, sereh, cabe, rawit, jahe, kunyit, daun jeruk, lengkuas, ikan, tongkol"
Ikan kembung cabe ijo,4 ekor ikan kembung--1 buah jeruk nipis--9 siung bawang merah (iris tipis)--8 siung bawang putih (iris tipis)--10 buah cabe ijo keriting (iris tipis bulat)--5 buah cabe rawit (iris tipis bulat)--Secukupnya garam--Secukupnya gula pasir--3 buah jeruk limo--,"Cuci bersih ikan dg air. Keluarkan isi perutnya (biasanya dibersihkan di pasar). Rendam dlm perasan jeruk nipis kurleb 15 menit. Basuh kmb dg air--Goreng ikan smp matang dlm minyak panas. Angkat n sisihkan--Sekarang buat bumbunya. Tumis irisan bawang putih smp harum dg minyak goreng..kmd masukkan irisan bawang merah..aduk rata--Terakhir masukkan duo cabe ijo..kmd beri garam n gula pasir. Tes rasa... Klo suka pete, masukkan terakhir shg masih terasa kletus2😋 siram ikan dg peresan jeruk limo.--Enaaaak bgt gasah repot ngulek hihihii..--Ini yg pake pete...enak maximal--",82,/id/resep/4246346-ikan-kembung-cabe-ijo-resep-bedinde-parts-4,"bawang putih, bawang merah, cabe, rawit, garam, gula, jeruk nipis, ikan, ikan kembung"
Nasi Goreng Salmon,"200 gr Salmon fillet, potong dadu--3 porsi nasi--Secukupnya garam--Secukupnya kecap manis--Secukupnya lada--5 siung bawang putih haluskan--3 siung bawang merah haluskan--","Tumis sebagian bawang putih dan sedikit garam dengan 2 sdm minyak sayur. Kemudian masukkan salmon fillet yang sudah dipotong dadu sampai matang. Kemudian sisihkan--Lalu masukkan kembali 2sdm minyak sayur lalu tumis sebagian lagi bawang putih, bawang merah, garam sampai wangi lalu masukkan kecap manis kemudian terakhir masukkan nasi dan beri lada sesuai selera. Ratakan--Kalau rasa uda enak. Masukkan ikan salmon, tumis kembali sampai menyatu. Lalu angkat--Nasi goreng salmon siap disantap 😋--",80,/id/resep/4057883-nasi-goreng-salmon,"bawang putih, bawang merah, garam, lada, nasi, kecap, salmon"
Gulai Ikan Tuna,1 kg ikan tuna ( potong jadi 7)--1 1/2 buah jeruk lemon yg kecil2--3 sdt garam atau sesuai selera--Bumbu yg dihaluskan:--4 siung bawang putih--3 siung bawang merah--3 buah cabai merah keriting--3 butir kemiri--1 ruas jahe--1 1/2 ruas kunyit atau sesuai selera--Bahan tambahan:--65 ml santan instan--Secukupnya Lengkuas geprek--2 lembar daun jeruk--3 lembar daun salam--1 batang serai--1 buah tomat (potong kecil2)--6 butir cabai rawit merah--1 lembar daun bawang potong2--5 buah kacang panjang potong2--Secukupnya air--Secukupnya garam--Secukupnya gula--,"Pertama cuci ikan tuna sampai bersih. Kemudian peraskan jeruk lemon dan tambahkan garam. Aduk2 tunggu sampai meresap dan bau amisnya hilang kurleb 30 menit.--Sembari menunggu ikan.. haluskan semua bumbu2 : bawang merah, putih, cabai, kemiri, kunyit & jahe.--Tumis bumbu halus dengan sedikit minyak dan tunggu sampai harum. Kemudian masukkan serai, lengkuas, daun jeruk dan daun salam. Tumis sampai bumbu matang dan harum, kemudian tambahkan air.--Setelah air mendidih, masukkan ikan tuna beserta potongan tomat dan cabai rawit merah.--Tunggu sampai ikan matang dan air sedikit berkurang. Lalu tambahkan garam dan gula sesuai selera.. aduk2 sebentar. Kemudian masukkan santan instan aduk2 perlahan sampai mendidih.--Terakhir, koreksi rasa apabila sudah pas atau belum. Kemudian masukkan kacang panjang yang sudah di potong2 beserta daun bawang. Tutup sebentar sampai kacang panjang matang. Jika bumbu gulai sudah pas rasanya.. matikan kompor dan siap di sajikan. Selamat memasak! 😊😊😊--",77,/id/resep/4359993-gulai-ikan-tuna,"bawang putih, bawang merah, daun salam, daun bawang, serai, cabai, rawit, garam, gula, jahe, kunyit, daun jeruk, kacang, lemon, lengkuas, ikan, santan, kemiri, tomat"
Sarden Tumis Kacang Panjang,1 Kaleng Sarden Gaga--200 Gr Kacang Panjang--3 Siung Bawang Putih--6 Siung Bawang Merah--3 Buah Cabe Merah (Boleh Ganti Rawit kalo suka pedes)--1 Buah Tomat--1 Batang Daun Bawang--2 Sdm Minyak--250 Ml Air--Secukupnya Garam--,"Siapkan bahan, iris Duo Bawang, Cabai, tomat dan daun bawang--Panaskan minyak dan masukkan duo bawang, tumis sampai harum masukkan cabai dan tumis sampai agak layu, masukkan kacang panjang, tumis sampai agak layu, masukkan air, biarkan sampai mendidih, agak sat airnya lalu masukkan sarden nya, aduk rata, masukkan tomat yg sudah diiris, masukkan bawang daun dan biarkan mendidih sebentar, koreksi rasa dengan garam....--Sarden tumis kacang panjang siap disantap--Mantaaapppp--",75,/id/resep/4012328-68-sarden-tumis-kacang-panjang,"bawang putih, bawang merah, daun bawang, cabe, rawit, minyak, garam, kacang, tomat"
Semur Ikan Bandeng,"1 kg ikan bandeng--1 buah jeruk nipis--1 batang serai, geprek--1 cm lengkuas, geprek--2 lbr daun salam--3 lbr daun jeruk--Garam, gula, merica--Kecap manis--Air--Bumbu halus:--6 siung bawang merah--3 siung bawang putih--5 buah cabe merah keriting /sesuai selera--2 buah kemiri, sangrai--1 cm jahe--","Bersihkan ikan bandeng, cuci bersih, potong2 lalu lumuri dgn air jeruk nipis diamkan 15 menit... lalu cuci bersih kembali.--Goreng ikan bandeng sampai matang (goreng sampai kering).--Tumis bumbu halus sampai harum, masukan serai, lengkuas, daun salam & daun jeruk... tumis sampai bumbu benar2 matang.--Masukan ikan bandèng goreng aduk rata, tuangi air, beri garam, gula, merica dan kecap manis... masak sampai kuah menyusut dan bumbu meresap.. cicipi..--Angkat dan sajikan..--",69,/id/resep/4067433-semur-ikan-bandeng,"bawang putih, bawang merah, daun salam, serai, cabe, merica, garam, gula, jahe, daun jeruk, jeruk nipis, kecap, lengkuas, ikan, kemiri, bandeng"
Gulai kakap merah,"1 ekor kakap merah kurleb 1 kg, potong dua atau sesuai selera--1 butir jeruk nipis ambil air nya--1 lembar daun kunyit di ikat simpul--2 lembar daun salam--3 lembar daun jeruk--2 batang serai di geprek--1 cm lengkuas--2 buah asam kandis--5 atau sesuai selera cabe rawit merah--300 ml santan kental--700 ml (bisa lebih santan encer tergantung kebutuhan)--Sedikit minyak goreng untuk tumis bumbu--Bumbu halus--5 buah cabe merah besar--1 cm kunyit di bakar dan di kupas--1 cm jahe--1 sdt ketumbar--1 sdt lada--10 butir bawang merah--5 butir bawang putih--","Cuci ikan dan lumuri dengan air jeruk nipis, rendam kurleb 15 menit, cuci tiriskan.--Tumis bumbu halus pada wajan yang sudah di beri minyak goreng secukupnya hingga harum dan matang.--Masukan santan cair dan bumbu rempah lainnya, masak hingga mendidih, masukan ikan kakap dan masak hingga mendidih, kecilkan api masak terus hingga bumbu meresap.--Terakhir masukan santan kental, masak kembali hingga mendidih dan jangan sampai santan pecah, cek rasa jika sudah cukup, gulai merah siap di hidangkan... Selamat mencoba--",69,/id/resep/4064306-gulai-kakap-merah,"bawang putih, bawang merah, daun salam, serai, cabe, rawit, minyak, ketumbar, jahe, kunyit, daun jeruk, jeruk nipis, lada,  air , lengkuas, santan,  kakap "
Sup Kepala Ikan Kakap,"1 kg kepala ikan kakap--2 ruas jahe--10 bh bawang merah diiris agak tebal--3 siung bawang putih dikeprek dan dicincang halus--1 bungkus ladaku--secukupnya Gula dan garam--secukupnya Penyedap rasa/royco--2 bh belimbing wuluh atau 2 bh tomat--1 ons rawit setan utuh--5 batang serai dikeprek, pakai ujungnya saja--Jeruk nipis (buat keceran saat penyajian)--","Siangi kepala ikan dan cuci bersih. Sisihkan--Didihkan air 1 ltr air, kemudian masukkan kepala ikan sekalian juga masukkan bawang merah iris dan bawang putih cincang, irisan jahe, serai yg dikeprek, belimbing wuluh/tomat juga cabe rawit utuh. Jangan lupa gula pasir dan garam. Bubuhkan sedikit penyedap rasa/royco dan sebungkus ladaku--Tunggu sampai ikan empuk dan bumbu meresap, air sedikit menyusut. Angkat dan hidangkan dengan irisan jeruk nipis. Bisa skip yang gag suka asem banget.--Rasa kuah yg asem manis asin seger berpadu dengan ceplusan cabe, cocok banget dimakan disegala suasana, mau hujan atau siang yg terik... Ok aja 😘--",67,/id/resep/3163038-sup-kepala-ikan-kakap,"bawang putih, bawang merah, serai, rawit, garam, gula, jahe, royco, jeruk nipis, lada, ikan, tomat, belimbing, penyedap"
Makaroni Tuna Panggang,"180 g makaroni elbow, direbus sampai dante--2 sdm margarine, untuk menumis--2 siung bawang putih, digeprek dan dicincang halus--1/2 buah bawang bombai, dicincang halus--3 sdm tepung terigu--400 ml susu cair plain--170 g tuna kalengan (me : 100g)--1 buah sosis, dipotong kotak kecil--75 g keju parut--3 butir telur, dikocok lepas--Secukupnya garam, gula, pala dan merica--","Rebus macaroni hingga aldente beri sesikit minyak diair rebusan. Diangkat dan ditiriskan.--Dipanaskan margarine, ditumis bawang bombay hingga transparan. Dimasukkan bawang putih, diaduk2 hingga harum.--Dimasukkan tuna dan terigu. Diaduk hingga berbutir dan tercampur rata.--Dituang susu cair secara perlahan, diaduk licin agar tidak bergerindil.--Dimasukkan keju parut, garam, gula, pala dan merica dimasak hingga meletup2. Dimasukkan macaroni, aduk rata. Diangkat.--Dibiarkan sebentar, dimasukkan kocokan telur. Diaduk rata.--Diolesi ramekin/pinggan tahan panas dengan margarine. Dituang macaroni, diberi topping keju parut. Dipanggang 35-40menit suhu 180°C hingga matang. Diangkat dan didinginkan.--Disajikan dengan atau tanpa saos sesuai selera 😊--",66,/id/resep/3866530-makaroni-tuna-panggang,"bawang putih, telur, tepung, terigu, merica, garam, gula, bawang bombai, sosis, keju, susu, margarin"
Patin Masak Kecap,"500 gram ikan patin, potong-potong, bersihkan, goreng matang--1 genggam (sekitar 10 batang) buncis, potong serong panjang--Bumbu-bumbu:--1 bh bawang bombay ukuran kecil, iris tipis--4 siung bawang putih, cincang kasar--1 bh tomat, potong dadu--10 biji cabe rawit, opsional, iris kecil--2 sdm saus tiram--3 sdm kecap manis--1 sdt garam halus--1 sdt gula pasir--3 sdm minyak sayur untuk menumis bumbu--","Siapkan dan timbang bahan sesuai resep.--Tumis bawang dan cabe hingga harum, masukkan tomat.--Masukkan buncis, beri air secukupnya untuk memasak buncis. Masak hingga buncis setengah empuk, masukkan semua sisa bumbu dan ikan. Ungkep hingga bumbu meresap.--Tes rasa, kalau sudah cukup, matikan apinya, angkat.--Taruh di piring saji...--Ini hasil jadinya, Patin Masak Kecap siap disajikan...😋--Selamat mencoba!--Happy cooking...😊------------------",66,/id/resep/4012331-307-patin-masak-kecap,"bawang putih, cabe, rawit, minyak, garam, gula, bawang bombay, saus, tiram, kecap, ikan, tomat, buncis, patin"
