Title,Ingredients,Steps,Loves,URL,Bahan
Nasi Kebuli Kambing Rice Cooker,"200 gr daging kambing/ domba--3-4 cup beras (pilih beras yg tdk lengket, rekomen basmati)--1 buah wortel, iris tipis--1/2 buah bawang bombay--1 buah tomat, iris kecil--2 sdt bubuk kunyit/ air perasan kunyit--10 buah kapulaga--10 buah pekak (star anise)--8 buah cengkeh--3 cm kayu manis--2 cm jahe, memarkan--1/2 buah pala--2 lembar daun salam--secukupnya garam--secukupnya olive oil--▶ bumbu halus--6 siung bawang merah--4 siung bawang putih--1 sdt jintan--1 sdt ketumbar--","Jangan cuci daging. Potong daging sesuai selera, kemudian rebus daging kambing hingga mendidih bersama daun salam untuk menghilangkan bau prengus dan mendapatkan air kaldu. Sisihkan.--Tumis bumbu halus dan bawang bombay hingga harum, diikuti tomat, wortel dan sisa rempah lainnya (kapulaga, pekak, cengkeh, kayu manis) kemudian daging. Masak hingga daging berubah warna. Terakhir masukkan jahe. Sisihkan.--Dalam magic com, masukkan beras dan air kaldu rebusan daging, tambahkan tumisan bumbu dan daging, garam, air/ bubuk kunyit dan olive oil secukupnya. Aduk rata.--Tutup dan tekan tombol ""cook"". Ketika nasi hampir matang, aduk lagi sebentar agar daging merata. Diamkan hingga proses selesai.--Sajikan dengan acar dan taburan bawang goreng☺ resep acar terpisah, ya.. Selamat menikmati!--",23,/id/resep/953375-nasi-kebuli-kambing-rice-cooker,"bawang putih, bawang merah, daun salam, ketumbar, bubuk, garam, jahe, kunyit, bawang bombay,  air , tomat, wortel, daging, cengkeh, beras, kambing, jintan, kapulaga"
Nasi Mandhi (Mandhi Lahm),"Bahan A:--1,5 kg daging kambing--1500 ml air--3 lbr daun salam--3 btg kayu manis--1 ruas jahe,geprek--2 sdm garam masala--Bahan B(Bumbu Daging Goreng):--1,5 sdm asam jawa--50 ml air--Garam--Minyak--Mentega--Bahan C(Nasi Mandhi):--1 kg beras basmati (rendam 1jam)--1 bh bawang bombay besar, iris--8 siung bawang putih, geprek--3 btg kayu manis--10 bh cengkeh--12 bh kapulaga arab--5 bh bungan pekak(lawang)--1 bh pala utuh, geprek--1 sdm jintan bubuk--3 sdm garam masala--2 bh tomat potong sesuai selera--1300 ml air kaldu (dari bahan A)--Garam, Merica--Minyak--1 sdt bubuk kunyit+5 sdm air matang, larutkan--Bahan Sambal Tomat:--2 bh cabe rawit setan--2 bh cabe merah keriting--1 bh tomat--1 sdm air jeruk lemon--Garam, Gula--Pelengkap:--Kismis (jika suka)--Bawang goreng--","Masak semua bahan A hingga daging empuk. Kalau gunakan presto cukup 30menit saja.--Setelah daging lunak angkat daging pindahkan dalam wadah beri asam jawa yg sudah dilarutkan dengan air, garam. Kaldu daging digunakan untuk masak nasi jadi jangan dibuang--Untuk penyajian goreng daging yg sudah diberi bumbu asam dengan minyak dan mentega hingga berubah warna (sajikan diatas nasi)--Cara memasak nasi: siapkan semua bahan bahan--Panasakan mentega dan minyak zaitun, tumis bawang putih, bombay hingga harum masukkan cengkeh, kayu manis, kapulaga dan pala. Tambahkan beras yang sudah direndam, tomat, jintan bubuk, garam masala, garam, merica. Terakhir masukkan air kaldu. Masak hingga air habis--Tata nasi dalam kukusan. Tata daging kambing diatasnya(jika malas membumbu dengan asam jawa, setelah dikukus daging bisa langsung di goreng). Bagian tengahnya seperti huruf O beri larutan kunyit bubuk yg sudah dilarutkan. Agar saat matang nanti nasi terdiri dari 2warna. Kukus selama 15-20 menit hingga matang.--Sambal tomat: blender semua bahan. Lalu rebus sebentar agar awet. Koreksi rasa--Penyajian: Nasi Mandi, Daging Goreng, Bawang Goreng, Kismis jika suka dan sajikan bersama pelengkap--> setelah matang beras yang diberi air larutan kunyit akan menguning. Bagus sekali pas disajikan--Garam masala ini adalah bumbu dari pakistan yang isinya sensiri terdiri dari: merica hitam&putih, pala, ketumbar, kapulaga putih dan hijau, cengkeh, kayu manis, kunyit dan bay leaves(daun salam)--Note: berhubung ga mau pake bumbu kambing instant. Maka saya pake garam masala. Bisa dibeli di supermarket atau toko yang jual bumbu arab--",23,/id/resep/2919819-nasi-mandhi-mandhi-lahm-kitaberbagi,"bawang putih, daun salam, cabe, rawit, minyak, bubuk, merica, garam, gula, jahe, kunyit, kaldu, bawang bombay, mentega,  air , nasi, lemon, bawang goreng, tomat, asam jawa, daging, cengkeh, beras, kambing, jintan, kapulaga"
Qabli Rice - Nasi Kabuli,1 kg Daging kambing muda dgn tulang - 90.000--350 gr Basmati Rice (2 cup beras) - 20.000--100 ml Susu segar / full cream - 1500--65 ml santan / kara kecil - 2.500--100 gr Cashew Nut - 10.000--50 gr Raisin - 8.000--5 siung Bawang Putih--7 siung Bawang Merah--2 sdm Ketumbar--1 sdm Jintan--3 biji Star Anise--1 stik Cinnamon--10 biji Cardamon--5 buah daun salam / 3 bay leaves--1/2 sdt klabat (bisa di skip)--3 sdm Bumbu Gulai--50 gr mentega--secukupnya Garam--sedikit Gula--,"Siapkan Bahan - idealnya 500 gram Basmati - lebih bisa dimakan banyak orang--Cuci dan rendam Basmati dlm air, kayu manis, 1/2 sdt Garam, klabat, star anise--Bersihkan daging dari serpihan tulang - sy minta tukang daging memotong langsung, 1 kg sy dapat 1 bagian kaki kambing muda ---Marinate daging dengan susu dan bumbu Gulai - supaya ada rasa Indonesia nya - Bumbu Gulai bisa beli atau bikin sendiri--Bumbu Gulai : 4 bawang merah, 3 bawang putih, 2 cabe merah, 1 sereh, 1 cm lengkuas, 1 cm jahe, 1 cm kunyit, 1 daun jeruk, 1sdt tumbar, 1 sdt jintan, 1/2 sdt merica, sepotong kecil pala - blender halus dan tumis hingga harum--Siapkan bumbu Kabuli--Sangrai ketumbar, jintan, kayu manis, kapulaga, klabat, star anise, blender halus ketumbar- jintan - klabat--Tumis semua bumbi kecuali Bawang merah dan bawang putih dengan 1 sendok mentega dan 2 sendok minyak, masukkan daging kambing yang bertulang / sekitar 1/2 porsi--Tambahkan air 1 L - sy menggunakan panci presto jd hanya perlu 20 menit krn kambingnya muda--1/2 daging kambing / dagingnya saja - langsung saya oven--Setelah matang pisahkan daging yang sudah empuk- saring kaldunya agar bersih - takar 3 cup atau sekitar 750 ml, buang sisa bumbu di saringan--Taruh Daging yang sudah dimasak di Pirex - masukkan ke oven atau biarkan bgitu saja--Rajang bawang merah dan bawang putih, tumis dengan sisa mentega - di Pan / Wajan Tebal yang Bertutup--Masukkan beras aduk--Masukkan santan dan Kaldu yang dimasak sama kambing tadi - tutup - api sedang - 5 menit air sudah habis--Jk sudah seperti ini kecilkan api - masak sekitar 10 mnt--Masukkan Kismis dan Kacang Mete Goreng ---Jika Tidak Ada Oven - lanjutkan Memasak di Pan - masukkan Kambing yang tAdi - bungkus Tutup pakai serbet bersih - diamkan 10-15 menit hingga benar benar fluffy--Kalau saya - Taruh Nasi diatas Pirex diataa daging kambing - Masukkan dalam oven 175 dercel - 15 menit api bawah saja--Plating daging kambing Oven (yang 1/2 tadi)--Sajikan bersama Acar timun - bawang goreng dan krupuk Udang agar terasa Ampel Surabaya style--Acar : potong uk jari 3 Timun - tambah 3 cabe rawit, 1 cabe merah, 1 sdm Gula, 1 sdt Garam, 2 sdm Cuka Aple - tambah Mirim bila suka - aduk diamkan 30 mnt at least--Daging kambingnya mrotol dari tulang bersembunyi dalam Nasi,.. Makin hit ditambah daging oven bumbu Gulai Pedas... Yummmmm..--",23,/id/resep/2499204-qabli-rice-nasi-kabuli,"bawang putih, bawang merah, daun salam, ketumbar, garam, gula, mentega, santan, susu, daging, beras, kambing, jintan"
Roti Jala Kare Kambing,Bahan roti--500 gr terigu serbaguna--2 sdm mentega (cairkan)--1 sdt garam--1 sdm susu bubuk--2 butir telur--1000 ml air matang(bisa ditambah jika masih kekentalan)--Bahan kare--500 gr daging kambing--6 siung bawang putih--6 siung bawang merah--5 cabai merah besar--10 cabai merah keriting (selera ukur kepedasan yg diinginkan)--3 butir kemiri--1 sdt merica--Secukupnya ketumbar--1 sdm bumbu kare kambing(saya beli di pasar tradisional)--1 ruas lengkuas--1 ruas jahe--1/2 ruas kunyit--2 batang sereh--4 lembar daun salam--5 lembar daun jeruk--Secukupnya cengkih--Secukupnya bunga lawang--Secukupnya jinten--1/2 butir kelapa parut ambil kanilnya saja--secukupnya Air--Secukupnya pala bubuk--1 sdm gula pasir--,Buat rotinya..campur semua bahan aduk sampai kalis dengan whisk saring dan dadar dengan menggunakan corong roti jala kalo tidak ada bisa pake plastik segitiga gunting ujungnya buat seperti jala (caranya bisa lihat resep saya roti jala kare ayam) gulung seperti gulung risol--Buat karenya..blender semua bahan kecuali bunga lawang cengkih daun jeruk sereh--Tumis bahan dengan sedikit minyak sampai harum tambahkan daging kambing aduk sampai airnya habis tambahkan santan dan air masak hingga daging empuk (boleh juga di presto)tambahkan gula pasir cek rasa--Untuk tambahan boleh buat acar ketimun siapkan 2 buah ketimun 3siung bawang merah cabai secukupnya gula garam dan bbrp tetes cuka aduk sampai layu--Siap dihidangkan--,22,/id/resep/3340453-roti-jala-kare-kambing,"bawang putih, telur, terigu, bawang merah, daun salam, sereh, cabai, ketumbar, bubuk, merica, garam, gula, jahe, kunyit, daun jeruk, mentega,  air , roti, lengkuas, kemiri, susu, daging, kambing, jinten"
Sop Daging Kambing Kuah Bening,200 gr daging kambing dan tulang kambing--bumbu halus :--5 siung bawang putih--10 siung bawang merah--1/2 sdt lada--1/2 butir biji pala--rempah-rempah :--2 butir kapulaga--1 buah kayu manis--2 butir cengkeh--2 butir kembang lawang--1 buah lemon--2 kotak kaldu sapi maggi--1 ruas jahe geprek--potong besar daun bawang di--potong dadu tomat di--garam--gula--bawang goreng--emping--,"Lumuri daging dan tulang dengan air lemon, diamkan selama 2 jam.--Cuci bersih daging dan tulang, rebus hingga mendidih dan kotoran terangkat. Buang air rebusan, cuci kembali daging lalu rebus kembali dengan 500ml air dengan api sedang sampai mendidih kemudian tambahkan rempah-rempah.--Tumis bumbu halus dan jahe hingga harum kemudian masukan dalam rebusan daging. Masak hingga daging empuk.--Tambahkan daun bawang, rebus sebentar kemudian angkat.--Sajikan sop daging kambing dengan taburan bawang goreng, emping melinjo, dan irisan tomat.--",22,/id/resep/3299456-sop-daging-kambing-kuah-bening-kitaberbagi,"bawang putih, bawang merah, daun bawang, garam, gula, jahe, kaldu, lada, lemon, sapi, bawang goreng, tomat, daging, cengkeh, kambing, kapulaga"
Kambing Bakar Mentega Sambal Kecap,500 gram Daging kambing--1 liter air--2 lembar daun salam--1 batang serai memarkan--1 ruas lengkuas memarkan--3 sdm mentega(dapat juga menggunakan margarin)--5 sdm kecap untuk memoles--Bumbu yang dihaluskan:--6 siung bawang merah--4 siung bawang putih--1 ruas jahe--1 ruas kunyit--1 sdt Ketumbar--1 sdt Jinten--2 lembar daun salam--2 lembar daun jeruk--1 batang serai yg dimemarkan--1 ruas lengkuas yg dimemarkan--Bahan Sambal:--Secukupnya Kecap manis--sesuai selera Cabe rawit (iris tipis)--1 buah Bawang merah (iris tipis)--1 buah Tomat merah (iris tipis)--secukupnya Garam--Ket: Semua bahan sambal dicampur jadi satu--,"Rebus air hingga mendidih setelah mendidih masukkan daging kambing beserta dg rempah daun masak kurang lebih 30 menit.--Tumis bumbu yg dihaluskan--Setelah 30 menit angkat daging kambing lalu potong-potong bentuk dadu.Lalu campurkan dengan bumbu yang telah di tumis tadi.lalu diamkan sebentar agar bumbu meresap.--Siapkan alat untuk membakar(disini sy menggunakan pemanggang yg terbuat dar batu).Setelah itu oles dengan mentega setelah panas masukkan daging susun diatas alat pemanggang,setelah sisi bawahnya berwarna kecoklatan lalu balik satu sisi nya setelah itu sisi atasnya dioles dengan mentega dan kecap secara bergantian,lalu balik lagi sisi yg lainnya lalu lakukan hal yang sama.setelah matang lalu sajikan bersama sambal kecap nya...--Selamat Mencoba....--",22,/id/resep/2785153-kambing-bakar-mentega-sambal-kecap,"bawang putih, bawang merah, daun salam, serai, cabe, rawit, ketumbar, garam, jahe, kunyit, daun jeruk, mentega, kecap, lengkuas, tomat, margarin, daging, kambing, jinten"
Sop Kaki Kambing Sederhana.,"4 buah Kaki Kambing yg sdh dibersihkan dan direbus buang airnya--3 cm Jahe iris seperti korek--8 siung Bawang Putih iris tipis--1 sdt Merica--4 btg Daun Bawang iris--6 btg Seledri potong2--secukupnya Gula, garam--700 ml Air bersih--","Goreng bawang hingga garing sisihkan. Goreng garing jahe sisihkan. Haluskan bersama merica, gula dan garam.--Potong2 kaki kambing, cuci bersih di air mengalir beberapa kali, sisihkan.--Rebus air hingga mendidih masukkan kaki kambing, bumbu halus hingga matang. Koreksi rasa sebelum diangkat masukkan irisan daun bawang dan seledri.--",22,/id/resep/3275138-sop-kaki-kambing-sederhana-kitaberbagi,"bawang putih, daun bawang, merica, garam, gula, jahe,  air , seledri, kambing"
Oseng Kambing Kecap,500 gr daging kambing--6 siung bawang merah--6 siung bawang putih--3 buah cabe merah besar--6 buah cabe merah tampar--6 buah cabe rawit / sesuai selera--8 lembar daun salam--8 lembar daun jeruk--4 batang serai--10 sdm kecap manis--secukupnya Garam--,"Cuci bersih daging kambing dan potong ukuran sedang supaya cepat empuk ketika direbus.--Rebus daging kambing dan ditambahkan serai 2 batang, daun salam 4 lembar, dan daun jeruk 4 lembar. Rebus sampai daging terasa empuk.--Tiriskan daging dan potong kecil -kecil seukuran satu suap.--Haluskan bawang merah dan bawang putih.--Iris tipis serong cabe besar, tampar, dan rawit.--Panaskan minyak, tumis bumbu halus hingga uap hilang.--Masukkan irisan cabe, salam, daun jeruk, dan serai geprek. Tumis sampai harum.--Masukkan daging sapi, kecap, dan garam.--Masak sampai matang.--Siapkan nasi panas dan krupuk kriukk.. Taraaaaaa... Siap makan bersama keluarga 😍😍😍--",22,/id/resep/3268725-oseng-kambing-kecap,"bawang putih, bawang merah, daun salam, serai, cabe, rawit, garam, daun jeruk, kecap, daging, kambing"
Tongseng kambing,500 gr daging kambing muda--tomat 2 pottong dadu besar--kol 1/4 bulatan besar--3 batang daun bawang--cabe rawit merah 9 (pedas sesuaikan dg selera)--5 cabe merah keriting--5 bawang putih--7 bawang merah--5 kemiri--1 sdm jinten--3 cm kunyit--3 cm jahe--1 sdm ketumbar--1/2 sdt merica--7 daun jeruk--5 lembar daun salam--3 batang sereh--3 sdm kecap manis--secukupnya garam--gula secukupnya sbg penyeimbang rasa--,"Haluskan semua bumbu, tumis sampai wangi. Masukkan daging, aduk hingga berubah warna. Tambahkan air hingga terendam seluruh daging. Masak hingga daging empuk (daging kambing awalnya sblm dimasak bisa dibungkus daun pepaya/ beri parutan nanas spy empuk)--Tambahkan kecap, garam dan gula. Koreksi rasa. Jika sdh pas masukkan rajangan kol, tomat, dan daun bawang. Aduk sebentar hingga layu. Angkat dan sajikan 😉--",22,/id/resep/2316084-tongseng-kambing-ala-bunda-jk,"bawang putih, bawang merah, daun salam, daun bawang, sereh, cabe, rawit, ketumbar, merica, garam, gula, jahe, kunyit, daun jeruk, kecap, ikan, kemiri, tomat, daging, kambing, jinten"
Roti Jala feat Kari Kambing,"Bahan Roti Jala :--350 gr terigu segitiga--2 butir telur ayam--300 ml susu cair (boleh ganti santan) + 300 ml air--1 sdt garam--secukupnya kunyit bubuk--Bahan Kari Kambing :--1/2 kg daging kambing--3 buah kentang, kupas, potong2--2 sachet santan kara--minyak untuk menumis--Bumbu Halus :--8 buah cabe merah (saya hanya pakai 3 buah)--10 buah cabe rawit utuh (optional)--5 siung bawang merah--3 siung bawang putih--3 buah kemiri sangrai--1 ruas jari kunyit--Bumbu Rempah :--1 batang kecil kayumanis--2 buah kapulaga--1 buah pekak (bunga lawang)--4 buah cengkeh--10 lembar daun jeruk--2 batang sereh--1 sdm bumbu kari siap pakai--Bahan Acar Nanas Mentimun :--1 buah Nanas (saya tidak punya nanas, jadi saya ganti wortel), potong kotak2--1 buah Mentimun, potong kotak2--3 siung Bawang merah, iris2--sesuai selera Cabe rawit hijau utuh--sedikit garam--sesuai selera gula--sedikit cuka--","Cara membuat Roti Jala :--Campurkan semua bahan, aduk sampai rata betul dengan whisker. Masukkan adonan kedalam plastik segitiga atau wadah saos yang ada ujungnya--Panaskan pan anti lengket, oles dengan sedikit margarin, tuang adonan dengan membentuk pola melingkar seperti jaring. Masak dengan api kecil saja. Jika sudah matang, angkat, lipat dan gulung. Lakukan sampai seluruh adonan habis--Cara membuat Kari Kambing :--Tumis bumbu halus sampai harum, kemudian masukkan bumbu rempah. Masukkan daging kambing, aduk2 sampai berubah warna. Tuang 1 sachet santan kara, tambahkan air. Masak sampai daging 3/4 matang, kemudian tambahkan kentang dan 1 sachet santan. Masak sampai daging matang dan kentang empuk, tambahkan garam dan gula. Angkat--Sajikan roti jala dengan disiram dengan kari kambing dan diberi acar nanas mentimun.--Cara membuat acar : Tempatkan nanas, wortel, bawang merah dan cabe rawit hijau dalam mangkuk, beri garam, gula, cuka dan sedikit air (Jika pakai nanas, tidak usah pakai cuka karena sudah mendapat rasa asam dari nanas). Aduk2 sampai rata. Koreksi rasanya. Sajikan--",22,/id/resep/1537969-roti-jala-feat-kari-kambing,"ayam, bawang putih, telur, terigu, bawang merah, sereh, cabe, rawit, minyak, bubuk, garam, gula, kunyit, daun jeruk, roti, santan, kemiri, susu, nanas, cuka, timun, wortel, daging, cengkeh, kambing, kapulaga,  acar ,  kari"
Soto betawi,1/2 kg daging kepala sapi(boleh pakai daging sapi/kambing)--secukupnya Air--600 ml Susu cair uht plain--5 siung bawang putih dihaluskan--3 siung bawang merah dihaluskan--1 ruas jahe dihaluskan--3 btg sereh digeprek--Potongan kayu manis--3 bh cengkeh--Lada bubuk (secukupnya)--secukupnya Pala bubuk--Kaldu bubuk sapi--secukupnya Garam--Penyedap jk suka--Bahan untuk campuran soto (dipisah):--~Kentang goreng--~tomat--~Irisan daun bawang--~ kerupuk emping--~Bawang goreng--~jeruk limau--Bisa jg cuka makan--~kecap--~sambal rawit--,"Rebus daging sampai 1/2 empuk.buang air rebusannya.potong daging sesuai selera.sisihkan.--Tumis bumbu halus sampai wangi tambahkan lada bubuk, pala halus sereh,kayu manis dan cengkeh Masukkan daging yg sdh dipotong td..air 400 ml, dan susu uht masak sambil diaduk(supaya tidak pecah kuahnya krn ada susu cair) kalau sdh mendidih tdk diaduk tdk apa- apa yaa..👌--Beri garam,kaldu bubuk dan penyedap jk suka(dicicipi ya sesuai selera)--Masak sampai matang.sisihkan.--Didalam mangkok tata potongan kentang goreng,dan tomat,masukkan kuah soto beserta dagingnya...tambahkan kecap,emping.. irisan daun bawang,kucuran jeruk limau/cuka..sambal rawit deh..dan taburi bawang goreng.sesuai selera aja ya isian sotonya.Soto betawi siap. 👍👌--Temennya kuah soto👍👍👌--",22,/id/resep/3495962-soto-betawi,"bawang putih, bawang merah, daun bawang, sereh, rawit, bubuk, garam, jahe, kaldu, lada, kerupuk, jeruk limau, kecap, sapi, kerupuk, bawang goreng, susu, tomat, penyedap, cuka, daging, cengkeh, kambing"
Mutton curry,1 kg daging kambing bertulang--100 gram yogurt--5 Siung bawang putih--10 siung bawang Merah--3 cm jahe--1 sdm jinten--1 sdm ketumbar--5 butir cengkeh--5 butir kapulaga--2 cm kunyit--10 buah cabe Merah--2 lembar daun Bay--1 batang kayu manis--1 siung bawang Bombay--Secukupnya garam--Secukupnya minyak--1 sdt gula--500 ml air--,"Cuci bersih daging dan tiriskan--Haluskan Jahe, Kunyit, bawang Merah, bawang putih, ketumbar, jinten, cabe Merah--Iris bawang Bombay sisihkan--Panaskan minyak untuk menumis dan masukan bawang Bombay tumis sampai kecoklatan dan tambahkan kayu manis, kapulaga, cengkeh, dan daun Bay biarkan semenit--Tambahkan bumbu halus dan tumis sampai wangi--Masukan daging dan aduk rata biarkan sampai daging setengah masak--Tambahkan yogurt dan garam kemudian masak selama 5 menit--Tambahkan air dan Gula Adul rata dan biarkan sampai mendidih--Setelah mendidih kecilkan api masak dengan api kecil sampai daging empuk dan kuah mengental siap untuk dihidangkan.--",22,/id/resep/2897002-mutton-curry-india-%F0%9F%87%AE%F0%9F%87%B3,"bawang putih, bawang merah, cabe, minyak, ketumbar, garam, gula, jahe, kunyit, bawang bombay, daging, cengkeh, kambing, jinten, kapulaga"
Gulai kambing kuah susu,1 kg daging kambing--3 liter air--1000 ml susu putih cair full cream(plain)--Bumbu yang dihaluskan :--10 siung bawang merah--5 siung bawang putih--3 sdm ketumbar--2 sdm merica--1 jumput Jinten--5 butir kapolaga--Sepotong jahe--Sepotong lengkuas--Sepotong kunyit--Biji pala sesuai selera--5 lembar daun jeruk--3 lembar daun salam--2 batang sereh digeprek--2 lembar daun kunyit--sesuai selera Cabe merah--secukupnya Garam--,"Cuci daging kambing sampai bersih--Siapkan bumbu yg sudah dihaluskan lalu tumis sampai harum--Campurkan daging kambing dg bumbu yg sdh di tumis, aduk sampai bumbu merata di daging--Masukkan satu liter air ke dalam daging kambing yg sdh dibumbui,lalu masak daging kambing di panci yg bertekanan tinggi sekitar 15 menit--Angkat daging kambing dari panci bertekanan tinggi dan tuang ke dalam panci biasa, masukkan susu cair full cream, tambahkan sisa air, masukkan daun jeruk, salam,sereh, daun kunyit aduk sampai mendidih,jk perlu tambahkan garam, jangan terlalu lama dimasak krn daging sdh empuk ketika dimasak di panci bertekanan tinggi--Sajikan gulai kambing dengan nasi hangat, selamat mencoba--",21,/id/resep/3818545-gulai-kambing-kuah-susu,"bawang putih, bawang merah, daun salam, sereh, cabe, ketumbar, merica, garam, jahe, kunyit, daun jeruk, lengkuas, susu, daging, kambing, jinten"
Kambing masak kecap pedas,"400 gram Daging kambing--2 buah Tomat, potong dadu--15 buah Cabe rawit merah dan hijau, iris (sesuai selera)--5 siung Bawang merah, iris--Bumbu halus :--3 siung Bawang putih--2 siung Bawang merah--1 sdt Ketumbar--1 sdt Merica--secukupnya Garam--5 sdm Kecap manis--1/2 potong Nanas (5 cm), diparut--","Potong2 daging kambing (sesuai selera), lalu lumuri dengan nanas yg sdh diparut. Diamkan sekitar 15 menit. Lalu cuci sekedarnya.--Tumis bumbu halus sampai matang. Lalu masukkan daging kambing, aduk2. Ga perlu tambahan air ya coz dari dagingnya nanti keluar air jg.--Tambahkan kecap manis, masak sampai daging empuk. Masaknya ga terlalu lama ya krn pake nanas jd dagingnya cepet empuk.--Terakhir masukkan tomat, cabe dan irisan bawang merah. Aduk2, masak sebentar.--Alhamdulillah enak, dagingnya empuk. Mantap. Rasanya mirip sate lho tp ga pake tusukan aja.--",21,/id/resep/3535508-kambing-masak-kecap-pedas,"bawang putih, bawang merah, cabe, rawit, ketumbar, merica, garam, kecap, tomat, nanas, daging, kambing"
Soup Iga dan daging Kambing kuah susu,"sesuai selera iga, daging, jeroan kambing (apa aja yg didapat dari pembagian)--5 siung bawang putih--1.5 sdt merica putih bubuk--1.5 sdt pala bubuk--7 biji kapulaga--200 ml susu segar greenfields (plain)--secukupnya garam dan gula--1 buah Tomat--sesuai selera Kerupuk Melinjo (emping)--secukupnya Bawang merah goreng--1 batang Seledri--","Bersihkan iga dan daging kambing. masak hingga empuk. tiriskan. ambil dan saring air kaldunya, sisihkan sekitar 1250ml--Kupas bawang putih, rajang kasar dan tumis--Tambahkan air kaldu tadi, daging, iga, bubuk merica, bubuk pala, dan juga kapulaga.--Tambahkan garam dan gula, tunggu hingga mendidih dan matang.--Cara menghidangkan: Siapkan mangkok, tambahkan daging dan iga kambing, irisan besar tomat. tambahkan kuah--Beri taburan emping yang diremas, bawang goreng dan juga seledri. Selesai--Dalam gambar, saya tambahkan acar mentimun dan wortel mentah.--",21,/id/resep/3280661-kitaberbagi-soup-iga-dan-daging-kambing-kuah-susu,"bawang putih, bawang merah, bubuk, merica, garam, gula, kerupuk, seledri, kerupuk, susu, tomat, daging, kambing, kapulaga, jeroan"
Rendang daging kambing,2 batang serai(memarkan)--1 kg daging kambing--2 lembar daun kunyit(ikat)--2 lembar daun salam--1 buah jeruk nipis--2 cm lengkuas--4 lembar daun jeruk--2 cm jahe(geprek)--1 sdt asam--2 sdm gula merah--secukupnya kaldu bubuk--secukupnya merica bubuk--secukupnya minyak--2 bungkus santan instan(kara bungkus kecil)--bumbu yg di haluskan:--8 siung bawang putih--10 buah bawang merah--12 buah cabe merah--5 buah cabe rawit merah--2 sdt garam--1 sdt ketumbar--5 butir kemiri--2 cm kunyit--,"Potong kecil daging kambing,supaya cpt empuk.lumuri dgn perasan jeruk nipis,diamkan 15 menit lalu cuci bersih.--Tumis bumbu yg di haluskan,setelah harum masukan merica bubuk,serai,daun salan,daun jeruk,jahe,lengkuas,tumis sampai bumbu agak kering.--Masukan daging,oseng sebentar sampai berubah warna,lalu tambahkan santan(1 bungkus santan tambahkan air lumayan banyak),sesekali di balik ya,masukan gula,asam dan daun kunyit.--Setelah santannya mulai menyusut,tambahkan santan(1 bungkus cairkan dgn sedikit air),masukan juga kaldu bubuk.aduk dan balik sampai santan menyusut,tes rasa sesuai selera,saya ngga icip berhubung ngga doyan,kata suami rasanya pas.--Bener kata Xanderskitchen,masak ngga kya matematika ya.pokoknya sesuaikan dgn selera masing2,kan yg masak kita sendiri jd sesuaikan dgn selera kita.kalo saya suka masakan yg ada penambahan gula,soalnya ada juga orang yg masak ngga pake gula,heee--Ini warna aslinya cantik bgt,camera kurang mendukung,heeee--",21,/id/resep/956380-rendang-daging-kambing,"bawang putih, bawang merah, daun salam, serai, cabe, rawit, minyak, ketumbar, bubuk, merica, garam, gula, jahe, kunyit, kaldu, daun jeruk, jeruk nipis, lengkuas, santan, kemiri, daging, kambing"
Rabeg kambing khas banten,"1 kg daging kambing campur dengan jeroan dan tulang--25 bawang merah--20 bawang putih--20 kemiri--1 sdt jinten--3 butir kapulaga--5 btr cengkeh--1 sdt kelabet--1 ruas  kayu manis--1/4 kg cabe merah--2 ruas kunyit--2 lembar salam--1 batang sereh--secukupnya Kecap, garam dan gula--","Haluskan semua bumbu lalu tumis hingga harum--Masukan daging kambing dan jeroan masak sambil diberi kecap--Masak sampai matang,  sajikan dengan acar dan bawang merah--",21,/id/resep/288963-rabeg-kambing-khas-banten,"bawang putih, bawang merah, sereh, cabe, garam, gula, kunyit, kecap, kemiri, daging, cengkeh, kambing, jinten, kapulaga, jeroan"
Nasi Kebuli Ayam,Bahan untuk--1/2 kg  ayam/kambing--22 siung Bawang merah--8 siung Bawang putih--1 buah Bombay kecil--8 biji Cengkeh--1 ruas jari jahe lalu diparut--secukupnya Garam--1/4 buah Kayu manis  dikupas lagi ambil 2 aja--5 biji Kapulaga--1 buah sereh dan digeprek--2 lembar daun pandan--2 tangkai Daun koro belek--2 sdm munjung bumbu kebuli bubuk--1 bgks Santan--,"1. Bersihkan ayam dengan asam jawa dan cuci bersih--Ukep tanpa air dengan api kecil dan panci tertutup rapat--Haluskan bawang merah putih tumis dengan minyak dan tambahakan 2 sdm munjung mentega--Tambahkan irisan bawang bombay dlm tumisan yg 1/2 matang--Masukkan cengkeh dan jahe halus dan kayumanis--Masukkan ayam dan air kaldunya--Masak dengan api kecil dan hingga ayam matang--Tambahkan kapulaga,bumbu kebuli bubuk,sereh,daun pandan--Terakhir tambahkan santan lalu masak sampai mendidih--Masukan beras dalam air bumbu kebuli tadi dan masak dengan api kecil sampai air habis--Masak beras sampai menjadi nasi--Ayam bisa di goreng sebentar,jangan terlalu kering--",21,/id/resep/3217219-nasi-kebuli-ayam,"ayam, bawang putih, bawang merah, sereh, bubuk, garam, jahe, santan, cengkeh, kambing, kapulaga"
