Title,Ingredients,Steps,Loves,URL,Bahan
Bakso Ayam,"500 gr ayam giling--4 sdm munjung tepung tapioka/kanji--2 butir putih telur--1 1/2 sdm garam--1 sdt gula pasir--1 sdt merica bubuk--5 siung bawang putih, iris tipis--3 buah bawang merah, iris tipis--Bahan kuah:--1 liter air (bisa menggunakan kaldu ayam)--2 siung bawang putih, memarkan--2 sdm bawang putih, iris tipis dan goreng--1 sdm bawang merah, iris tipis dan goreng--1 1/2 sdt garam--1/2 sdt merica bubuk--Secukup nya seledri cincang--","Goreng duo bawang hingga matang berwarna kuning keemasan (jangan sampai terlalu coklat mendekati gosong). Haluskan.(menghaluskan duo bawang goreng untuk bakso menggunakan punggung sendok di atas piring karena jika menggunakan cobek duo bawang lengket di cobek nya. Namun kembali sesuai selera ya cara menghaluskan nya)--Masukkan semua bahan dan duo bawang halus ke dalam wadah. Aduk hingga bahan tercampur rata. Koreksi rasa dengan cara merebus sedikit adonan bakso, sesuaikan rasa sesuai selera.--Bulatkan bakso dengan 2 sendok makan. Rebus di air mendidih hingga bakso mengapung. Tiriskan.--Membuat kuah: Siapkan panci untuk bakso, tambahkan 2 sdm minyak sayur dan panaskan dengan api kompor sedang hingga minyak panas. Masukkan bawang putih dan tumis hingga harum, kecoklatan dan keluar asap dan langsung tuangkan air. Masukkan semua bahan kuah bakso kecuali seledri. Rebus hingga mendidih dan koreksi rasa. Masukkan bakso secukup nya. Rebus kembali sebentar dan matikan api kompor. Sajikan hangat dengan suun, siomai, bawang goreng dan daun seledri. Yamieehh!--",142,/id/resep/4064749-bakso-ayam,"ayam, bawang putih, telur, tepung, bawang merah, bubuk, merica, garam, gula, kaldu,  air , seledri, kanji, tapioka"
Sup Baso Ayam Enoki plus Tahu,300 daging ayam giling--100 gram jamur enoki--1/2 buah bawang bombai--Bumbu bakso:--5 sdm tepung maizena--1 sdm kecap asin--1 sdm parutan jahe--1 sdt minyak wijen--secukupnya Garam dan lada--Bumbu sup:--1 sdt dashi atau kaldu ayam--4 cangkir air--2 siung bawang putih digeprek--Sayur sop:--secukupnya Garam dan lada--1 batang wortel iris tipis--1 buah tahu potong kotak2--secukupnya Sayuran daun kubis--,"Siapkan bahan. Jamur Enoki dan bawang bombai iris kecil2. Tahu potong kotak2 besar--Campurkan daging, jamur enoki, bawang bombai dan seluruh bumbu bakso--Aduk dengan rata hingga mengental--Panaskan air hingga mendidih kemudian masukkan seluruh bumbu sup. masukkan bakso daging dengan sendok satu per satu. Kemudian masukkan sayur dan tahu. Koreksi rasa jika perlu--Sajikan dalam keadaan hangat bersama dengan nasi hangat--",131,/id/resep/4438476-sup-baso-ayam-enoki-plus-tahu-%F0%9F%8D%B2,"ayam, bawang putih, tepung, maizena, minyak, wijen, garam, jahe, kaldu,  tahu , bawang bombai, lada, kecap, jamur, wortel, daging, bakso, tahu"
Roti Goreng Isi Ragout Ayam,"15 bh roti tawar--2 butir telur kocok lepas--Secukupnya bread crumb--@@ ragout:--2 sdm margarine/butter--1 bh bombay kecil, cincang halus--2 siung bawang putih, cincang halus--150 gr daging ayam giling--2 bh wortel, potong dadu kecil--1 bh kentang, potong dadu kecil--2 batang daun bawang, iris halus--2 sdm terigu--200 ml susu cair--1/2 sdt lada bubuk--1/4 bh pala, parut--Secukupnya, gula, garam, kaldu bubuk--","Rebus sebentar kentang dan wortel. Tiriskan.--Ragout: panaskan margarine, tumis bawang bombay dan bawang putih smp harum. Masuk daging giling dan aduk2 smp berubah warna dan bergerindil.--Masuk terigu dan aduk2 biar matang dan tuang susus cair. Masuk juga wortel kentang dan daun bawang. Masukkan bumbu2 dan aduk smp mengental. Koreksi rasa. Stlh pas rasanya, dinginkan.--Buang pinggiran roti tawar, bila pake yg ada pinggiran. Kukus sebentar smp lemas.--Penyelesaian : ambil selembar roti tawar, beri ragout di sebelah sisinya. Lipat 2 dan tekan2 pinggirnya agar rapat.--Celupkan ke telur kocok dan gulingkan di bread crumb. Goreng smp keemasan..--",130,/id/resep/3843717-roti-goreng-isi-ragout-ayam,"ayam, bawang putih, telur, terigu, daun bawang, bubuk, garam, gula, kaldu, lada, roti, susu, margarin, wortel, daging"
Nasi Tim Ayam,"2 mangkuk nasi lembek--1 buah telur, rebus lalu belah 2--Bahan ayam:--250 gram fillet ayam, cuci lalu potong2 kotak--1 siung bawang putih--2 siung bawang merah--2 cm jahe, cincang halus/uleg--2 sdm kecap manis, bisa tambah kalo suka manis--1/2 sdt saus tiram (tambahan)--Secukupnya gula, garam, merica bubuk--1 sdm maizena, larutkan dengan secukupnya air--Bahan kuah:--400 ml air--2 siung bawang putih, geprek lalu cincang kasar--Secukupnya gula, garam, merica bubuk--1,5 sdm minyak wijen (bisa skip)--Secukupnya irisan daun bawang--","Tumis bawang merah, bawang putih dan jahe hingga harum.--Masukan ayam, aduk hingga berubah warna.--Masukan gula, garam, merica dan kecap manis.--Masak hingga ayam matang. Beri air secukupnya.--Masukan larutan maizena. Aduk hingga mengental.--Gunakan mangkok steinless. Minyaki dulu mangkoknya biar telurnya tidak menempel. Tata potongan telur di dasar mangkok. Beri ayam di sekitarnya. Lalu beri kuah ayam.--Masukan nasi lembek lalu tekan2 hingga padat.--Kukus 15 menit.--Buat kuah. Rebus air dengan gula, garam dan merica bubuk. Beri minyak wijen. Masak hingga mendidih. Koreksi rasanya.--Sajikan Nasi Tim dengan kuah. Dalam mangkok kuah beri irisan daun bawang.--Enjoy--",123,/id/resep/4236884-nasi-tim-ayam,"ayam, bawang putih, telur, maizena, bawang merah, daun bawang, minyak, wijen, bubuk, merica, garam, gula, jahe, nasi, saus, tiram, kecap"
Ayam Goreng Terasi ala resto,"1 ekor ayam potong 12 bagian cuci bersih&tiriskan--Bumbu Marinasi:--7 siung bawang putih,haluskan--1,5 ruas jari jahe,haluskan--1,5 sdm minyak wijen--1 sdm saos tiram--2 sdm kecap asin--1/2 sdt lada bubuk--2 sdm tepung maizena--5 bungkus kecil terasi,sangrai&haluskan--1/2 sdt kaldu jamur--Bahan tepung (aduk jadi satu)--4 sdm tepung maizena--2 sdm tepung tapioka--1 sdm tepung terigu--1 sdm tepung beras--1/2 sdt baking powder--","Campur bumbu marinasi ke ayam aduk rata kemudian simpan di kulkas min 1 jam/sampai bumbu meresap *di marinasi semalaman lebih bagus--Siapkan bahan tepung--Setelah 1 jam keluarkan ayam masukan bahan tepung campur rata--Kemudian goreng di minyak panas sedang hingga matang merata angkat&tiriskan--Ayam goreng terasi siap di sajikan
~di resep asli ada penambahan air 50 ml tapi di sini saya skip karna ayam nanti pas di marinasi mengeluarkan air --",123,/id/resep/4450905-ayam-goreng-terasi-ala-resto,"ayam, bawang putih, tepung, maizena, terigu, minyak, wijen, bubuk, jahe, kaldu, lada, nasi, saos, tiram, kecap, jamur, saos, terasi, beras, tapioka"
Bubur Ayam Kuah Kuning,"2 dada ayam fillet (biar kaldu ga kotor)--Secukupnya air utk merebus-- bahan bubur:--1 cup beras--4-5 cup air / air kaldu ayam (saya pakai 4,5 cup air)--2 lembar daun salam (robek daunnya)--1 batang serai (memarkan dan simpul)--Secukupnya garam-- kuah kuning:--3 siung bawang merah--4 siung bawang putih--1 jempol kunyit--2 butir kemiri--1 batang serai (memarkan dan simpul)--2 lembar daun salam (robek daunnya)--2 lembar daun jeruk (robek daunnya)--Secukupnya air / air kaldu ayam (sekitar 1 mangkuk besar)--100 ml santan (saya pakai 1 sachet santan bubuk)--Secukupnya garam-- pelengkap :--Kecap manis--Daun seledri--Kacang tanah / kedelai goreng--Cakwe goreng--Kerupuk--Sate telur puyuh--Bawang goreng-- sambal :--Secukupnya rawit merah--Secukupnya cebe keriting--Secukupnya garam--1 sdm minyak--","Ayam : Cuci bersih ayam, didihkan air, masukan ayam, rebus sampai matang. Angkat dan goreng. Setelah digoreng, suir-suir dagingnya. Air rebusan bisa untuk kuah kuning atau bubur.--Bubur: Masukan semua bahan bubur ke rice cooker. Tekan tombol on, masak sampai matang.--Kuah Kuning: blender bawang putih, bawang merah, kemiri, dan kunyit. Tumis dengan sedikit minyak sampai harum, masukan daun salam, daun jeruk dan serai. Masukan air, tunggu sampai mendidih, tambahkan santan dan garam. Aduk dan masak sampai matang.--Sate Telur Puyuh Super Gampang: rebus telur puyuh dengan kecap dan bawang putih cincang sampai telur kecoklatan.--Sambal: rebus semua cabai, blender dan masak sampai matang dengan sedikit minyak (agar lebih tahan lama).--Sajikan dengan bahan pelengkap lainnya.--Siap di hidangkan--",121,/id/resep/4314728-bubur-ayam-kuah-kuning,"ayam, bawang putih, telur, bawang merah, daun salam, serai, rawit, minyak, bubuk, garam, kunyit, kaldu, daun jeruk, kerupuk, kacang,  air , kecap, seledri, kerupuk, bawang goreng, santan, kemiri, beras, puyuh"
Kung Pao Chicken,ayam :--500 gr dada ayam potong kecil-kecil--1 sdm kecap asin--2 sdm tepung maizena-- saus : (banyaknya bisa disesuaikan)--1 sdm saus sambal--1 sdm kecap manis--1 sdm minyak wijen--1 sdt saus tiram--Secukupnya garam-- lainnya:--Secukupnya minyak goreng--2 siung bawang putih cincang--1 cm jahe cincang (saya 1 sdt jahe bubuk)--1/2 paprika merah--Secukupnya cabai merah kering / segar--1 batang daun bawang--Secukupnya kacang tanah/mede goreng/sangrai--,"Aduk rata ayam dengan kecap asin dan maizena. Sisihkan.--Campur semua bahan saus. Sisihkan.--Potong-potong dan siapkan bahan lainnya.--Panaskan minyak, goreng ayam sampai matang kecoklatan. Angkat.--Tumis bawang putih, jahe, cabai dan paprika.--Masukan kembali ayam yg sudah digoreng dan saus. Aduk rata.--Masukan daun bawang dan kacang. Aduk rata kembali, cek rasa dan angkat.--Sajikan hangat.--",116,/id/resep/4420768-kung-pao-chicken,"ayam, bawang putih, tepung, maizena, daun bawang, cabai, minyak, wijen, bubuk, garam, jahe, kacang, saus, tiram, kecap, ikan, paprika"
Steak Ayam,"200 gram daging ayam paha--secukupnya garam, lada--2 butir jeruk limau (resep asli ngga pake)--1 sdt butter (bisa pake 1 kotak kecil --Bahan Saus:--1 sdm kecap asin lee kum kee premium (resep asli pake kecap asin jepang)--1 sdm gula pasir--2 sdm air--1 sdm arak masak jepang (resep asli ngga pake)--","Paha ayam dicuci dan di lap dengan tissue dapur lalu dikucuri jeruk limo, garam dan lada lalu diamkan--Campurkan jadi 1 bahan2 saus (kecap asin, gula pasir, air dan arak masak)--Siapkan wajan, beri butter, masukkan ayam dan tutup wajan selama 2 menit--Balikkan dan diamkan lagi selama 2 menit dengan menutup wajan--Masukkan saus dan kecilkan api. Tutup selama 2 menit. Balikan lagi dagingnya dan tambahkan sisa saus, lalu tutup lagi selama 2 menit. setelah itu matikan api--Diamkan sejenak selama 5 menit lalu angkat. Jika ada sisa saus, kita bisa didihkan sampai kental lalu tuang ke atas ayam :)--",116,/id/resep/4352275-chicken-steak-ala-akari-papa,"ayam, garam, gula, lada, jeruk limau, saus, kecap, daging"
Soto Ayam Ambengan,"2 buah dada ayam kampung ukuran besar (bila kecil bisa ditambah jumlahnya)--2 batang serai, memarkan--5-6 lbr daun jeruk--2-3 sdt kaldu ayam atau jamur bubuk--secukupnya Garam dan merica--1 sdt gula pasir--4 siung bawang putih, iris tipis dan goreng--Bumbu halus:--8 butir bawang merah--5 siung bawang putih--Sejaru telunjuk kunyit, bakar--1 sdt biji ketumbar--4 butir kemiri--1/2-1 sdt parutan jahe--Poyah:--3 siung bawang putih, iris tipis dan goreng--5-6 buah kerupuk udang, goreng--Bahan pelengkap:--Soon--Telur rebus--Sambal rebus--Kerupuk udang--Irisan daun bawang--Irisan daun seledri--Jeruk nipis--Nasi putih--Kerupuk--Perkedel--","Rebus dada ayam dengan sedikit garam, serai dan daun jeruk. Masak dengan api kecil hingga setengah matang.
- Sambil menunggu kita bisa mempersiapkan bahan pelengkap.
- Tumis bumbu halus hingga matang dan tambahkan dalam rebusan kaldu.
- Bumbuhi dengan garam, gula, merica, kaldu bubuk dan bawang putih goreng. Masak hingga daging empuk. Koreksi rasa.
- Tiriskan daging. Goreng dan biarkan dingin. Setelah dingin, jangan disuwir tetapi potong serong tipis.--Untuk penyajian, susun soon di atas mangkuk bersama ayam, telur rebus, taburan daun bawang, daun seledri, bawang goreng dan poyah. Sajikan selagi panas dengan perkedel, sambal, jeruk nipis, poyah, nasi putih dan kerupuk.--",108,/id/resep/4317008-soto-ayam-ambengan,"ayam, bawang putih, telur, bawang merah, daun bawang, serai, ketumbar, bubuk, merica, garam, gula, jahe, kunyit, kaldu, daun jeruk, jeruk nipis, kerupuk, udang, nasi, jamur, seledri, kerupuk, kemiri"
Nugget ayam wortel,250 gram daging dada ayam--3 siung bawang merah--3 siung bawang putih--3 sdm tepung terigu--1 sdm tepung kanji--Sejumput lada--Secukupnya garam dan penyedap rasa--ukuran sedang Wortel di cincang kecil kecil--1 butir telur--Bahan pelapis--1 butir telur untuk celupan--Secukupnya tepung panir untuk pelapis--,"Panaskan kukusan--Haluskan ayam,bawang merah dan bawang putih--Taruh ayam yang sudah halus ke dalam baskom,,setelah itu campur dengan bahan lain.tepung terigu,kanji,telur,garam,penyedap rasa,lada,dan wortel--Setelah tercampur rata kukus dalam wadah kurang lebih 30 menit--Potong potong setelah dingin,celupkan ke dalam telur kocok,kemudian guling2 kan ke dalam tepung panir..untuk hasil yg lebih bagus,simpan dulu ke dalam frezzer sekitar 1jam baru digoreng--Note:saat mengukus jangan lupa ditutup serbet ya,,supaya air tdk jatuh di nugget..nanti bisa lembek teksturnyaa--",105,/id/resep/4371195-nugget-ayam-wortel,"ayam, bawang putih, telur, tepung, terigu, bawang merah, garam, lada, panir, penyedap, wortel, daging, kanji"
Ayam Kecap Barbeque,"1 ekor ayam negri (bisa ganti ayam kampung). Potong 12--1 bh bawang bombay, potong memanjang, iris halus--3 btr bawang putih uk sesang, cincang kasar--5 sdm saus barbeque, bisa pakai merk delmonte--5 sdm kecap manis (selera)--300 ml air--1 sdt terigu dicairkan dgn sedikit air--2 sdm margarin palmia garlic--2 sm minyak goreng ambil dr minyak setelah goreng ayam--Secukupnya minyak goreng utk menggoreng ayam--Secukupnya air utk merebus ayam--","Cuci ayam sampai bersih. Bisa di remas2 dgn garam lalu bilas smp bersih. Bisa jg rebus sebentar lalu bilas smp bersih.--Goreng ayam smp berkulit dan kecoklatan. Tiriskan--Tumis bawang bombay dgn minyak bekas menggoreng ayam dan margarine palmia garlic. setelah agak layu masukkan bawang putih. Tumis smp harum--Masukkan air. Tunggu smp mendidih, lau masukkan saus dan kecap. Aduk rata--Masukkan ayam. Aduk rata. Masak smo bumbu meresap. Tambahkan terigu cair..aduk rata smp kuah mendidih lagi dan mengental.--Test rasa. Bisa tambahkan garam jika suka. Saya tidak menambahkan garam lagi karena asinnya sudah sesuai dgn selera saya--Angkat dan sajikan.--",96,/id/resep/4348406-ayam-kecap-barbeque,"ayam, bawang putih, terigu, minyak, bawang bombay,  air , saus, kecap, margarin"
Ayam geprek bensu kw endess,3 potong ayam(250-300gr)--1 buah jeruk nipis--1 bks tepung serbaguna(aq pkek sajiku golden crispy kmasan kecil)--4 sdm Air es--Sambel:--6 bh cabe rawit--2 siung bawang putih--secukupnya Garam--Minyak panas--,"Cuci bersih ayam sayat2 daging ny agar bumbu meresap. kmudian lumuri dgn jeruk nipis diamkan kr2 15mnit. Kemudian cuci sisih kan--Ambil 1 sdm tepung lalu encerkan dgn 4sdm air es, masukkan ayam, aduk2 dan masukkan kulkas slm 30mnit--Siap kan minyak banyak dgn api kecil, biar g cpt gosong. Kluarkan ayam dr kulkas lgsung balurkan ke tepung kering remas2, cubit2 smp g kerasa basah dan permukaan ny kriting, tepuk2 lalu goreng. Jgn sering di bolak balik ayam ny agar g nyerap minyak.bila sdh kecoklatan, angkat.--Sambel: ulek bawang, cabe dan garam. panaskan minyak lalu tuang ke cabe yg sdh d ulek tadi.aduk2--Tata ayam yg sdh d goreng d piring saji, di geprek mggunakan ulekan lalu siram ayam dgn sambel. Langsung d geprek di atas cobek ayam ny jg mantap.. --Jadi deh.. Ayam geprek bensu ala2... Sajikan dgn nasi putih anget banyak2 ya..dan jgan lupa makan ny d deket kipas angin.-",94,/id/resep/4316751-ayam-geprek-bensu-kw-endess,"ayam, bawang putih, tepung, cabe, rawit, minyak, garam, jeruk nipis,  air "
